index,valor,unidade_da_federacao_codigo,unidade_da_federacao,periodo,tipo_de_projeto,padrao_de_acabamento
4266,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Normal
4267,1551.05,17,Tocantins,2025-04-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Baixo
4268,1377.23,17,Tocantins,2025-04-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Mínimo
4269,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Alto
4270,2337.15,17,Tocantins,2025-04-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Normal
4271,1639.28,17,Tocantins,2025-04-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Baixo
4272,1431.15,17,Tocantins,2025-04-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Mínimo
4273,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",Alto
4274,1982.48,17,Tocantins,2025-04-01 00:00:00+00:00," Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",Normal
4275,1513.43,17,Tocantins,2025-04-01 00:00:00+00:00," Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",Baixo
4276,1334.49,17,Tocantins,2025-04-01 00:00:00+00:00," Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",Mínimo
4277,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
4278,1698.19,17,Tocantins,2025-04-01 00:00:00+00:00," Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
4279,1310.21,17,Tocantins,2025-04-01 00:00:00+00:00," Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
4280,1156.9,17,Tocantins,2025-04-01 00:00:00+00:00," Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4281,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",Alto
4282,1506.8,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",Normal
4283,1199.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",Baixo
4284,1040.75,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",Mínimo
4285,2342.66,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
4286,1937.81,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
4287,1553.97,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
4288,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4289,2072.05,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
4290,1721.68,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
4291,1394.73,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
4292,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4293,2144.4,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
4294,1727.44,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
4295,1376.68,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
4296,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4297,1980.51,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
4298,1591.68,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
4299,1279.97,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
4300,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4301,1690.82,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",Alto
4302,1377.15,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",Normal
4303,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",Baixo
4304,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",Mínimo
4305,2246.99,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
4306,1825.18,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
4307,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
4308,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4309,1967.19,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
4310,1600.25,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
4311,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
4312,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4313,1982.43,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Alto
4314,1615.9,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Normal
4315,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Baixo
4316,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Mínimo
4317,2312.04,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
4318,1887.54,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
4319,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
4320,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4321,1967.77,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
4322,1609.68,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
4323,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
4324,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4325,1931.92,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Alto
4326,1533.77,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Normal
4327,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Baixo
4328,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 12 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Mínimo
4329,1893.89,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Alto
4330,1508.37,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Normal
4331,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Baixo
4332,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio residencial, pilotis, 18 pavimentos tipo, sala, 4 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",Mínimo
4333,1986.45,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e salas autônomas",Alto
4334,1593.99,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e salas autônomas",Normal
4335,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e salas autônomas",Baixo
4336,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e salas autônomas",Mínimo
4337,1967.07,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e salas autônomas",Alto
4338,1598.2,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e salas autônomas",Normal
4339,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e salas autônomas",Baixo
4340,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e salas autônomas",Mínimo
4341,1883.4,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e andar corrido",Alto
4342,1712.06,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e andar corrido",Normal
4343,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e andar corrido",Baixo
4344,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 12 pavimentos, lojas e andar corrido",Mínimo
4345,1900.67,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e andar corrido",Alto
4346,1747.05,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e andar corrido",Normal
4347,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e andar corrido",Baixo
4348,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Prédio comercial, 18 pavimentos, lojas e andar corrido",Mínimo
4349,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",Alto
4350,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",Normal
4351,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",Baixo
4352,536.92,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, quarto, circulação, banheiro e cozinha",Mínimo
4353,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",Alto
4354,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",Normal
4355,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",Baixo
4356,467.03,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais mínimos, sala, circulação, banheiro e cozinha",Mínimo
4357,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha",Alto
4358,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha",Normal
4359,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha",Baixo
4360,595.37,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais, sala, circulação, banheiro e cozinha",Mínimo
4361,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",Alto
4362,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",Normal
4363,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",Baixo
4364,1085.31,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, quarto, circulação, banheiro e cozinha",Mínimo
4365,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",Alto
4366,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",Normal
4367,0.0,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",Baixo
4368,1236.75,17,Tocantins,2025-04-01 00:00:00+00:00," Projeto-tipo cesta básica, materiais e mão-de-obra, sala, circulação, banheiro e cozinha",Mínimo
4369,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",Alto
4370,1821.84,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",Normal
4371,1321.17,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",Baixo
4372,1135.54,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, varanda, sala, 2 quartos, circulação, banheiro e cozinha",Mínimo
4373,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",Alto
4374,2045.24,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",Normal
4375,1482.26,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",Baixo
4376,1276.15,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 2 quartos, circulação, banheiro e cozinha",Mínimo
4377,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Alto
4378,2027.58,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Normal
4379,1505.83,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Baixo
4380,1313.45,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4381,2076.62,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Alto
4382,1732.04,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Normal
4383,1249.94,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Baixo
4384,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4385,1974.63,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",Alto
4386,1653.75,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",Normal
4387,1178.86,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",Baixo
4388,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Casa residencial, 1 pavimento, varanda, sala,4 quartos, circulação, 2 banheiros, cozinha, área de serviço, quarto e WC de empregada",Mínimo
4389,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",Alto
4390,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",Normal
4391,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",Baixo
4392,2400.88,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, somente unidade sanitária",Mínimo
4393,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",Alto
4394,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",Normal
4395,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",Baixo
4396,2963.84,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, somente unidade sanitária",Mínimo
4397,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",Alto
4398,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",Normal
4399,1864.56,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",Baixo
4400,1655.99,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, cozinha e banheiro",Mínimo
4401,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",Alto
4402,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",Normal
4403,1843.58,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",Baixo
4404,1632.29,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, cozinha e banheiro",Mínimo
4405,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Alto
4406,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Normal
4407,1682.67,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Baixo
4408,1476.78,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Mínimo
4409,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Alto
4410,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Normal
4411,1698.51,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Baixo
4412,1485.87,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",Mínimo
4413,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Alto
4414,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Normal
4415,1527.82,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Baixo
4416,1330.25,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Mínimo
4417,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Alto
4418,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Normal
4419,1601.74,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Baixo
4420,1397.27,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",Mínimo
4421,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Alto
4422,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Normal
4423,1513.71,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Baixo
4424,1329.39,21,Maranhão,2025-01-01 00:00:00+00:00," Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",Mínimo
4425,0.0,21,Maranhão,2025-01-01 00:00:00+00:00," Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",Alto
